Date,DJIA,S&P500,NASDAQ,DAX,FTSE100,HSI,KOSPI,NIFTY50
1998-09-25,8028.77002,1044.75,1743.589966,4584.410156,5061.0,7701.609863,303.790009,
1998-09-28,8108.839844,1048.689941,1739.219971,4677.560059,5093.5,7946.040039,305.730011,
1998-09-29,8080.52002,1049.02002,1734.050049,4600.330078,5108.700195,7837.609863,312.329987,
1998-09-30,7842.620117,1017.01001,1693.839966,4430.910156,5064.399902,7883.459961,310.320007,
1998-10-01,7632.529785,986.3900150000001,1612.329956,4094.6201170000004,4908.200195,,305.640015,
1998-10-02,7784.689941,1002.599976,1614.97998,4019.3100590000004,4750.399902,,308.25,
1998-10-05,7726.240234000001,988.5599980000001,1536.689941,3970.98999,4648.700195,7564.540039,,
1998-10-06,7742.97998,984.590027,1510.890015,4185.390136999999,4854.0,,,
1998-10-07,7741.689941,970.679993,1462.609985,4064.1599119999996,4828.899902,7744.720215,313.48999,
1998-10-08,7731.910156,959.4400019999999,1419.119995,3861.889893,4698.899902,7939.509765999999,305.22000099999997,
1998-10-09,7899.52002,984.3900150000001,1492.48999,3973.4399409999996,4823.399902,8506.790039,327.959991,
1998-10-12,8001.470215,997.7100220000001,1546.079956,4271.629883,5037.700195,8990.269531,352.170013,
1998-10-13,7938.140137,994.7999880000001,1509.449951,4253.120117,4990.100098,9008.830078,346.079987,
1998-10-14,7968.779785,1005.5300289999999,1540.969971,4371.100098,5038.399902,8840.009766,346.130005,
1998-10-15,8299.360352,1047.48999,1611.01001,4391.640136999999,5056.299805,8970.419922,368.73999,
1998-10-16,8416.759766,1056.420044,1620.949951,4469.120117,5133.100098,9777.009766,374.01001,
1998-10-19,8466.450195,1062.390015,1648.72998,4466.180176,5077.5,9599.049805,373.97000099999997,
1998-10-20,8505.849609,1063.930054,1639.189941,4657.859863000001,5251.899902,9642.75,388.350006,
1998-10-21,8519.230469,1069.920044,1674.75,4534.549805,5206.700195,9662.120117,380.799988,
1998-10-22,8533.139648,1078.47998,1702.640015,4449.120117,5229.899902,9658.580078,382.519989,
1998-10-23,8452.290039,1070.670044,1693.859985,4480.430176,5217.100098,9817.75,378.829987,
1998-10-26,8432.209961,1072.319946,1724.97998,4579.640136999999,5231.5,9778.910156,373.320007,
1998-10-27,8366.040039,1065.339966,1717.630005,4682.700195,5331.200195,9927.049805,360.429993,
1998-10-28,8371.969727,1068.089966,1737.3499760000002,4564.120117,5293.899902,,363.910004,
1998-10-29,8495.030273,1085.930054,1757.189941,4569.72998,5358.5,9931.459961,370.299988,
1998-10-30,8592.099609,1098.670044,1771.390015,4690.990234000001,5438.399902,10154.94043,384.75,
1998-11-02,8706.150391,1111.599976,1800.910034,4762.470215,5525.5,10170.080078,404.609985,
1998-11-03,8706.150391,1110.839966,1788.430054,4709.319824,5503.899902,10358.519531,407.640015,
1998-11-04,8783.139648,1118.670044,1823.569946,4878.240234000001,5622.899902,10508.25,413.47000099999997,
1998-11-05,8915.469727,1133.849976,1837.0999760000002,4795.279785,5479.799805,10221.980469,418.200012,
1998-11-06,8975.459961,1141.01001,1856.560059,4809.72998,5491.0,10139.75,416.299988,
1998-11-09,8897.959961,1130.199951,1861.050049,4762.379883,5433.899902,9851.929688,424.450012,
1998-11-10,8863.980469,1128.26001,1865.619995,4681.339844,5432.299805,9721.330078,403.23999,
1998-11-11,8823.820313,1120.969971,1862.109985,4705.319824,5476.799805,10137.320313,400.700012,
1998-11-12,8829.740234,1117.689941,1851.060059,4645.890136999999,5449.0,9948.179688,403.519989,
1998-11-13,8919.589844,1125.719971,1847.9899899999998,4643.799805,5463.200195,9997.990234,404.299988,
1998-11-16,9011.25,1135.869995,1861.680054,4785.759765999999,5510.5,10298.089844,422.209991,
1998-11-17,8986.280273,1139.319946,1878.52002,4718.339844,5502.700195,10148.69043,424.42999299999997,
1998-11-18,9041.110352,1144.47998,1897.439941,4700.689941,5474.0,10213.419922,423.73999000000003,
1998-11-19,9056.049805,1152.609985,1919.680054,4805.689941,5606.200195,10313.299805,441.05999800000006,
1998-11-20,9159.549805,1163.550049,1928.209961,4911.430176,5717.5,10233.360352,452.92999299999997,
1998-11-23,9374.269531,1188.209961,1977.4200440000002,5024.509765999999,5848.399902,10514.530273,453.950012,
1998-11-24,9301.150391,1182.98999,1965.880005,4954.540039,5798.299805,10851.709961,460.77999900000003,
1998-11-25,9314.280273,1186.869995,1985.209961,4956.529785,5755.299805,10720.990234,461.01000999999997,
1998-11-27,9333.080078,1192.329956,2016.439941,5159.209961,5844.200195,10742.110352,447.0,
1998-11-30,9116.549805,1163.630005,1949.540039,5026.140136999999,5743.899902,10402.320313,451.880005,
1998-12-01,9133.540039,1175.280029,2003.75,4777.180176,5537.5,9975.849609,445.959991,
1998-12-02,9064.540039,1171.25,1995.209961,4712.200195,5507.200195,10055.780273,446.35000599999995,
1998-12-03,8879.679688,1150.140015,1954.3299559999998,4812.339844,5566.100098,10046.150391,448.10998499999994,
1998-12-04,9016.139648,1176.73999,2003.160034,4802.759765999999,5581.899902,9963.139648,466.339996,
1998-12-07,9070.469727,1187.699951,2040.640015,4721.169922,5576.700195,10428.820313,514.52002,
1998-12-08,9027.980469,1181.380005,2034.75,4708.189941,5615.700195,10351.080078,509.85000599999995,
1998-12-09,9009.19043,1183.48999,2050.419922,4676.569824,5669.100098,10361.290039,526.52002,
1998-12-10,8841.580078,1165.02002,2015.959961,4650.299805,5660.299805,10315.44043,567.6099849999999,
1998-12-11,8821.759766,1166.459961,2029.310059,4543.02002,5541.700195,9952.0,555.169983,
1998-12-14,8695.599609,1141.199951,1966.9200440000002,4563.259765999999,5534.5,9825.209961,559.299988,
1998-12-15,8823.299805,1162.829956,2012.5999760000002,4569.700195,5557.100098,9952.839844,579.8599849999999,
1998-12-16,8790.599609,1161.939941,2009.359985,4686.740234000001,5630.399902,9939.389648,545.969971,
1998-12-17,8875.820313,1179.97998,2043.880005,4732.109863000001,5685.200195,10083.30957,528.8900150000001,
1998-12-18,8903.629883,1188.030029,2086.139893,4666.740234000001,5741.899902,10226.230469,524.849976,
1998-12-21,8988.849609,1202.839966,2138.030029,4826.700195,5876.5,10396.009766,565.27002,
1998-12-22,9044.459961,1203.569946,2120.97998,4879.470215,5843.299805,10322.55957,547.75,
1998-12-23,9202.030273,1228.540039,2172.540039,4978.620117,5908.799805,10158.75,553.530029,
1998-12-24,9217.990234,1226.27002,2163.040039,,5867.200195,10292.200195,555.3599849999999,
1998-12-28,9226.75,1225.48999,2180.300049,5040.149902,,10170.139648,562.460022,
1998-12-29,9320.980469,1241.810059,2181.77002,5056.200195,5941.5,10225.969727,,
1998-12-30,9274.639648,1231.930054,2166.949951,5006.569824,5882.600098,10121.44043,,
1998-12-31,9181.429688,1229.22998,2192.689941,,,10048.580078,,
1999-01-04,9184.269531,1228.099976,2208.050049,5290.359863000001,5879.399902,9809.169922,587.570007,
1999-01-05,9311.19043,1244.780029,2251.27002,5263.410156,5958.200195,9891.05957,576.780029,
1999-01-06,9544.969727,1272.339966,2320.860107,5442.899902,6148.799805,10233.799805,612.3599849999999,
1999-01-07,9537.759766,1269.72998,2326.090088,5345.709961,6101.200195,10693.570313,637.590027,
1999-01-08,9643.320313,1275.089966,2344.409912,5370.509765999999,6147.200195,10722.700195,626.330017,
1999-01-11,9619.889648,1263.880005,2384.590088,5266.470215,6085.0,10634.269531,640.950012,
1999-01-12,9474.679688,1239.51001,2320.75,5196.129883,6033.600098,10711.55957,631.1900019999999,
1999-01-13,9349.55957,1234.400024,2316.810059,4982.120117,5850.100098,10273.769531,633.030029,
1999-01-14,9120.929688,1212.189941,2276.820068,4902.75,5820.200195,10183.129883,604.419983,
1999-01-15,9340.549805,1243.26001,2348.199951,4973.779785,5941.0,10147.400391,614.570007,
1999-01-19,9355.219727,1252.0,2408.169922,5038.450195,6027.600098,10290.110352,618.119995,
1999-01-20,9335.910156,1256.619995,2415.48999,5197.149902,6105.600098,10314.910156,613.429993,
1999-01-21,9264.080078,1235.160034,2344.719971,5163.450195,6022.299805,10048.570313,582.039978,
1999-01-22,9120.669922,1225.189941,2338.8798829999996,5008.209961,5861.200195,9738.519531,550.580017,
1999-01-25,9203.320313,1233.97998,2369.310059,4988.589844,5880.899902,9499.5,539.76001,
1999-01-26,9324.580078,1252.310059,2433.409912,5001.189941,5885.700195,9509.830078,531.22998,
1999-01-27,9200.230469,1243.170044,2407.139893,5038.209961,5876.399902,9719.660156,565.200012,
1999-01-28,9281.330078,1265.369995,2477.340088,5080.930176,5872.5,9360.959961,571.469971,
1999-01-29,9358.830078,1279.640015,2505.889893,5180.290039,5896.0,9506.900391,571.429993,
1999-02-01,9345.700195,1273.0,2510.090088,5239.600098,6012.399902,9599.549805,581.669983,
1999-02-02,9274.120117,1261.98999,2463.419922,5164.950195,6013.0,9502.719727,567.280029,
1999-02-03,9366.80957,1272.069946,2493.409912,5090.069824,5940.299805,9419.849609,553.330017,
1999-02-04,9304.5,1248.48999,2410.070068,5061.279785,5939.899902,9438.650391,550.150024,
1999-02-05,9304.240234,1239.400024,2373.6201170000004,5097.47998,5855.299805,9190.200195,551.3900150000001,
1999-02-08,9291.110352,1243.77002,2404.919922,5052.439941,5834.899902,9139.599609,545.380005,
1999-02-09,9133.030273,1216.140015,2310.790039,4850.669922,5779.899902,9244.490234,523.380005,
1999-02-10,9177.30957,1223.550049,2309.5,4814.040039,5770.200195,9076.330078,524.48999,
1999-02-11,9363.459961,1254.040039,2405.550049,4869.290039,5888.5,9146.799805,523.98999,
1999-02-12,9274.889648,1230.130005,2321.889893,4896.740234000001,5950.700195,9425.419922,551.77002,
1999-02-16,9297.030273,1241.869995,2313.8701170000004,4895.109863000001,6108.600098,,,
1999-02-17,9195.469727,1224.030029,2248.909912,4820.419922,6078.399902,,,
1999-02-18,9298.629883,1237.280029,2260.550049,4871.089844,6074.899902,,536.409973,
1999-02-19,9339.950195,1239.219971,2283.600098,4823.259765999999,6031.200195,9254.120117,522.179993,
1999-02-22,9552.679688,1272.140015,2342.01001,4887.700195,6069.899902,9229.339844,508.48999000000003,
1999-02-23,9544.419922,1271.180054,2376.350098,5012.600098,6155.200195,9433.990234,502.880005,
1999-02-24,9399.669922,1253.410034,2339.3798829999996,5058.290039,6307.600098,9677.570313,498.420013,
1999-02-25,9366.339844,1245.02002,2326.820068,4918.549805,6206.5,9658.070313,499.14001500000006,
1999-02-26,9306.580078,1238.329956,2288.030029,4903.959961,6175.100098,9858.490234,520.0599980000001,
1999-03-01,9324.780273,1236.160034,2295.179932,4779.069824,6060.899902,10020.459961,,
1999-03-02,9297.610352,1225.5,2259.030029,4797.839844,6061.299805,9913.580078,533.969971,
1999-03-03,9275.879883,1227.699951,2265.199951,4668.52002,6048.299805,9922.400391,534.48999,
1999-03-04,9467.400391,1246.640015,2292.889893,4722.689941,6101.5,9912.759766,532.289978,
1999-03-05,9736.080078,1275.469971,2337.110107,4840.810059,6205.5,10241.120117,539.1900019999999,
1999-03-08,9727.610352,1282.72998,2397.6201170000004,4791.430176,6208.899902,10263.990234,571.840027,
1999-03-09,9693.759766,1279.839966,2392.939941,4790.470215,6237.700195,10532.950195,572.849976,
1999-03-10,9772.839844,1286.839966,2406.0,4730.049805,6241.5,10749.009766,569.27002,
1999-03-11,9897.44043,1297.680054,2412.25,4785.370117,6335.700195,10662.80957,582.070007,
1999-03-12,9876.349609,1294.589966,2381.530029,5031.060059,6282.200195,10801.759766,590.799988,
1999-03-15,9958.769531,1307.26001,2431.439941,5043.22998,6206.799805,10836.860352,592.02002,
1999-03-16,9930.469727,1306.380005,2439.27002,5090.930176,6201.899902,10911.25,601.830017,
1999-03-17,9879.410156,1297.819946,2428.969971,5062.589844,6140.600098,10940.070313,600.52002,
1999-03-18,9997.620117,1316.550049,2462.959961,5025.790039,6114.299805,10659.320313,578.97998,
1999-03-19,9903.549805,1299.290039,2421.27002,5108.75,6163.200195,11082.919922,604.219971,
1999-03-22,9890.509766,1297.01001,2395.939941,5034.680176,6152.799805,11107.240234,607.73999,
1999-03-23,9671.830078,1262.140015,2322.840088,4870.490234000001,6060.5,11041.009766,614.340027,
1999-03-24,9666.839844,1268.589966,2365.280029,4797.330078,6016.700195,10711.339844,611.47998,
1999-03-25,9836.389648,1289.98999,2434.800049,4863.810059,6085.0,10826.129883,611.070007,
1999-03-26,9822.240234,1282.800049,2419.169922,4799.589844,6139.200195,10803.30957,609.789978,
1999-03-29,10006.780273,1310.170044,2492.840088,4867.209961,6252.899902,10688.469727,601.070007,
1999-03-30,9913.259766,1300.75,2480.290039,4841.200195,6264.200195,10940.209961,618.049988,
1999-03-31,9786.160156,1286.369995,2461.399902,4865.27002,6295.299805,10942.200195,618.97998,
1999-04-01,9832.509766,1293.719971,2493.3701170000004,4901.810059,6330.0,11072.980469,636.8900150000001,
1999-04-05,10007.330078,1321.119995,2560.060059,,,,,
1999-04-06,9963.490234,1317.890015,2563.169922,5022.27002,6415.299805,,666.72998,
1999-04-07,10085.30957,1326.890015,2544.429932,5027.25,6473.200195,11614.870117,673.3599849999999,
1999-04-08,10197.700195,1343.97998,2573.389893,5067.759765999999,6437.899902,11727.839844,681.1900019999999,
1999-04-09,10173.839844,1348.349976,2593.050049,5133.919922,6472.799805,11914.099609,687.419983,
1999-04-12,10339.509766,1358.630005,2598.810059,5167.549805,6441.200195,11744.740234,689.6400150000001,
1999-04-13,10395.009766,1349.819946,2583.5,5225.220215,6513.100098,11899.69043,689.799988,
1999-04-14,10411.660156,1328.439941,2507.280029,5186.759765999999,6493.600098,11834.129883,687.409973,
1999-04-15,10462.719727,1322.849976,2521.77002,5189.720215,6466.100098,11962.230469,722.01001,
1999-04-16,10493.889648,1319.0,2484.040039,5143.02002,6420.600098,12490.299805,725.1400150000001,
1999-04-19,10440.530273,1289.47998,2345.610107,5252.399902,6515.299805,12766.44043,766.590027,
1999-04-20,10448.549805,1306.170044,2409.639893,5101.410156,6319.799805,12409.780273,770.429993,
1999-04-21,10581.419922,1336.119995,2489.080078,5175.569824,6311.0,12543.759766,743.26001,
1999-04-22,10727.179688,1358.819946,2561.610107,5226.640136999999,6413.600098,12933.540039,740.400024,
1999-04-23,10689.669922,1356.849976,2590.689941,5187.890136999999,6428.0,12905.299805,750.98999,
1999-04-26,10718.589844,1360.040039,2652.050049,5269.120117,6503.600098,13127.019531,776.299988,
1999-04-27,10831.709961,1362.800049,2602.409912,5364.810059,6593.600098,13364.790039,793.97998,
1999-04-28,10845.450195,1350.910034,2550.3701170000004,5352.720215,6598.799805,13133.389648,790.030029,
1999-04-29,10878.379883,1342.829956,2528.439941,5323.060059,6497.600098,13179.700195,752.6099849999999,
1999-04-30,10789.040039,1335.180054,2542.860107,5360.439941,6552.200195,13333.200195,752.590027,
1999-05-03,11014.69043,1354.630005,2535.580078,5383.220215,,13337.070313,756.590027,
1999-05-04,10886.110352,1332.0,2485.1201170000004,5377.399902,6533.100098,13559.69043,771.169983,
1999-05-05,10955.410156,1347.310059,2534.449951,5295.220215,6401.700195,13586.209961000002,,
1999-05-06,10946.820313,1332.050049,2472.280029,5275.569824,6406.600098,13570.240234,810.539978,
1999-05-07,11031.589844,1345.0,2503.6201170000004,5276.5,6356.0,12997.429688,810.619995,
1999-05-10,11007.25,1340.300049,2526.389893,5261.009765999999,6348.799805,13163.200195,814.23999,
1999-05-11,11026.150391,1355.609985,2566.679932,5297.490234000001,6378.299805,12874.370117,781.409973,
1999-05-12,11000.370117,1364.0,2606.540039,5249.240234000001,6343.100098,13012.969727,773.130005,
1999-05-13,11107.19043,1367.560059,2582.0,,6456.600098,13053.669922,742.369995,
1999-05-14,10913.320313,1337.800049,2527.860107,5183.490234000001,6300.399902,12855.519531,737.830017,
1999-05-17,10853.469727,1339.48999,2561.840088,5102.0,6165.799805,12588.599609,717.830017,
1999-05-18,10836.950195,1333.319946,2558.360107,5160.470215,6206.399902,12627.099609,729.289978,
1999-05-19,10887.389648,1344.22998,2577.399902,5213.299805,6266.700195,12403.139648,734.97998,
1999-05-20,10866.740234,1338.829956,2542.22998,5243.209961,6368.200195,12375.419922,708.599976,
1999-05-21,10829.280273,1330.290039,2520.139893,5253.77002,6353.100098,12272.139648,710.48999,
1999-05-24,10654.669922,1306.650024,2453.659912,,6322.100098,12436.860352,695.599976,
1999-05-25,10531.089844,1284.400024,2380.899902,5165.720215,6249.299805,12346.910156,698.6900019999999,
1999-05-26,10702.160156,1304.76001,2427.179932,5183.080078,6236.799805,12409.160156,720.049988,
1999-05-27,10466.929688,1281.410034,2419.149902,5064.310059,6199.5,12308.530273,726.659973,
1999-05-28,10559.740234,1301.839966,2470.52002,5070.97998,6226.200195,12059.25,732.23999,
1999-06-01,10596.259766,1294.26001,2412.030029,5010.709961,6250.0,12363.55957,753.719971,
1999-06-02,10577.889648,1294.810059,2432.409912,5040.339844,6302.200195,12458.639648,775.0,
1999-06-03,10663.69043,1299.540039,2403.320068,,6348.600098,12471.610352,778.210022,
1999-06-04,10799.839844,1327.75,2478.340088,5124.129883,6361.5,12415.540039,797.5,
1999-06-07,10909.379883,1334.52002,2524.209961,5212.859863000001,6412.0,12837.389648,842.320007,
1999-06-08,10765.639648,1317.329956,2474.560059,5196.930176,6431.5,12864.860352,853.599976,
1999-06-09,10690.290039,1318.640015,2519.350098,5250.629883,6453.0,12874.419922,803.460022,
1999-06-10,10621.269531,1302.819946,2484.6201170000004,5201.490234000001,6403.399902,12839.120117,856.0599980000001,
1999-06-11,10490.509766,1293.640015,2447.8798829999996,5296.009765999999,6484.799805,12992.759766,848.6099849999999,
1999-06-14,10563.330078,1294.0,2398.310059,5291.52002,6430.200195,13007.570313,821.909973,
1999-06-15,10594.990234,1301.160034,2414.669922,5344.919922,6451.200195,12935.410156,803.719971,
1999-06-16,10784.950195,1330.410034,2517.830078,5382.669922,6504.899902,13155.120117,829.530029,
